id,twi_acc,twi_id,retwi,fav,desc,url
1275,artpissarro,909099948028948482,0,1,"The Seine in Flood, Rouen https://t.co/3AYOybzDMl #impressionism #pissarro https://t.co/ErU601ho6o",https://pbs.twimg.com/media/DJ3FlXMXoAAg7g4.jpg
1276,artpissarro,909091196865318912,4,14,"Path under the Trees, Summer https://t.co/fjFYb7CT04 #pissarro #fineart https://t.co/N2Hiwjs9Ch",https://pbs.twimg.com/media/DJ29oAaWsAALOne.jpg
1277,artpissarro,909073975522840576,33,42,"The Vegetable Garden with Trees in Blossom, Spring, Pontoise #impressionism #fineart https://t.co/vZjReKDYcW",https://pbs.twimg.com/media/DJ2t9mRXoAAAjxS.jpg
1278,artpissarro,909072770809630722,5,0,RT @artistmanet: Portrait of Faure as Hamlet #fineart #manet https://t.co/QCHR0hdTWi,https://pbs.twimg.com/media/DJgmI77XkAAMFiV.jpg
1279,artpissarro,909071906971832320,3,12,Sunset https://t.co/rU2oH4YUUW #fineart #amazon https://t.co/WCImrAnY4H,https://pbs.twimg.com/media/DJ2sFMcXkAEVHQ1.jpg
1280,artpissarro,909030009234448384,36,62,Boulevard Montmartre Spring #impressionism #fineart https://t.co/KvZcR1Jt5T,https://pbs.twimg.com/media/DJ2F-cUXkAAO05r.jpg
1281,artpissarro,909028494524461056,9,0,RT @cuno_amiet: Sommerlandschaft #amiet #fineart https://t.co/K5vJaw0E1a,https://pbs.twimg.com/media/DJtEGTzX0AAjuS-.jpg
1282,artpissarro,909012805227044864,3,4,Study for Cowherd at Eragny #pissarro #fineart https://t.co/6UFDlYdiDM,https://pbs.twimg.com/media/DJ12VDIWAAAmkrf.jpg
1283,artpissarro,908979192288735232,0,3,Kneeling woman #impressionism #fineart https://t.co/n9Swd5pw20,https://pbs.twimg.com/media/DJ1XwfQX0AEw-5P.jpg
1284,artpissarro,908924267999440896,9,10,"Pont Neuf, the Statue of Henri IV, Sunny Weather, Morning #fineart #impressionism https://t.co/55eONuexqf",https://pbs.twimg.com/media/DJ0lzcrW0AAaLO0.jpg
1285,artpissarro,908923027315990529,9,0,RT @artist_renoir: Self-Portrait #impressionism #renoir https://t.co/CfOEuqBQww,https://pbs.twimg.com/media/DJk53DnW4AAj_Cf.jpg
1286,artpissarro,908921727262105600,16,21,"A Path in the Woods, Pontoise #impressionism #pissarro https://t.co/kxscwbd8Kn",https://pbs.twimg.com/media/DJ0jffRX0AAXZJf.jpg
1287,artpissarro,908920872290877440,8,17,Young Woman and Child at the Well #impressionism #fineart https://t.co/NPdhosEvvs,https://pbs.twimg.com/media/DJ0it2CWkAAYng0.jpg
1288,artpissarro,908875981284356096,18,13,A Road in Louveciennes #impressionism #pissarro https://t.co/U3d1EbtIhN,https://pbs.twimg.com/media/DJz541SX0AAsni7.jpg
1289,artpissarro,908828195880886272,25,0,"RT @artguillaumin: Rafales de vent, Le Brusc #painting #fineart https://t.co/zfFdCsHGK3",https://pbs.twimg.com/media/DJiXvQHXcAAZO0o.jpg
1290,artpissarro,908817178648023044,6,10,"Apple Blossoms, Eragny #fineart #pissarro https://t.co/7pjNePBdhB",https://pbs.twimg.com/media/DJzEaDCW0AE-WTK.jpg
1291,artpissarro,908782875297841152,8,18,"Boulevard Montmartre Morning, Grey Weather #pissarro #fineart https://t.co/weWnyjtEKc",https://pbs.twimg.com/media/DJylNWmW4AM19-B.jpg
1292,artpissarro,908755759843987462,14,0,RT @georges_lemmen: Vase of Flowers #divisionism #fineart https://t.co/rKtDuzSnKb,https://pbs.twimg.com/media/DJYSsxeXcAAAIQU.jpg
1293,artpissarro,908742246001971200,3,7,Portrait of Monsieur Louis Estruc #pissarro #fineart https://t.co/3wPGMAxMKh,https://pbs.twimg.com/media/DJyAQbEXkAEu40K.jpg
1294,artpissarro,908741603258437632,6,0,RT @signac_paul: The Lighthouse of Gatteville #signac #fineart https://t.co/kGDyxfkDIf,https://pbs.twimg.com/media/DJYFHk4XkAEQ5pT.jpg
1295,artpissarro,908739494463119360,7,10,"The Inner Port and Pilots Jetty, Havre #impressionism #fineart https://t.co/Cs79b7naCs",https://pbs.twimg.com/media/DJx9wNlX0AINap5.jpg
1296,artpissarro,908723418585026564,0,1,Sunset https://t.co/rU2oH4YUUW #impressionism #amazon https://t.co/yc9kwHc8Cz,https://pbs.twimg.com/media/DJxvIgXW4AEzZUf.jpg
1297,artpissarro,908722702483169282,8,14,Apples and Pears in a Round Basket #fineart #impressionism https://t.co/khTEk6d6yB,https://pbs.twimg.com/media/DJxueyMXkAA9kd_.jpg
1298,artpissarro,908662281600487425,10,0,RT @artistdegas: Dancer with Tambourine #impressionism #fineart https://t.co/UsTarUd4Io,https://pbs.twimg.com/media/DJUJb35XcAEnxxO.jpg
1299,artpissarro,908652966638481409,7,13,"Sunset with Mist, Eragny #fineart #pissarro https://t.co/mH2ZY66CS2",https://pbs.twimg.com/media/DJwvDpMXoAA9siC.jpg
1300,artpissarro,908633218068381697,0,5,"The Wheelbarrow, Orchard #impressionism #pissarro https://t.co/pCaKf8e278",https://pbs.twimg.com/media/DJwdGIAX0AA3FH7.jpg
1301,artpissarro,908621495680864256,20,33,The Boulevard Montmartre at Night #pissarro #impressionism https://t.co/LjwXFJczW7,https://pbs.twimg.com/media/DJwSb0eX0AAXCfq.jpg
1302,artpissarro,908578165697728513,1,1,Seated Peasants Watching Cows #pissarro #fineart https://t.co/lVQfBeySO0,https://pbs.twimg.com/media/DJvrBr-X0AAIxSI.jpg
1303,artpissarro,908560434680143873,1,9,The Railroad Crossing at Les Patis #impressionism #fineart https://t.co/0Acx0o41ur,https://pbs.twimg.com/media/DJva5lmVoAAOzHo.jpg
1304,artpissarro,908548574941605890,2,9,Cour du Havre (Gare St. Lazare) #fineart #impressionism https://t.co/lzXaMfUVHt,https://pbs.twimg.com/media/DJvQHP9VoAArEJC.jpg
1305,artpissarro,908518549458694144,13,23,Jeanne Reading #pissarro #fineart https://t.co/m2hAnETknq,https://pbs.twimg.com/media/DJu0zhMXUAAQAa3.jpg
1306,artpissarro,908512698069078019,6,7,Spring at Eragny #impressionism #pissarro https://t.co/RZW7GyKIOp,https://pbs.twimg.com/media/DJuve7iXcAE7Nf3.jpg
1307,artpissarro,908467105611288578,7,0,RT @cassatt_mary: Offering the Panel to the Bullfighter #cassatt #realism https://t.co/QqB0L1Q9uY,https://pbs.twimg.com/media/DJrjeh5XcAAoczp.jpg
1308,artpissarro,908457049129979905,1,0,RT @artvallotton: Portrait of Russian philosopher Nikolai Konstantinovich Mikhailovsky #fineart #artnouveau https://t.co/xg6J4kDwDh,https://pbs.twimg.com/media/DJrGDJgXoAEhDQY.jpg
1309,artpissarro,908442879114301440,7,17,"Portrait of Jeanne, the Artists Daughter #pissarro #fineart https://t.co/3ugRocAkaw",https://pbs.twimg.com/media/DJtv-6DWAAA55Mn.jpg
1310,artpissarro,908395312208904192,10,16,"Kew Gardens, the LIttle Greenhouse #fineart #pissarro https://t.co/8PX57eUA3a",https://pbs.twimg.com/media/DJtEuKHXcAEymYt.jpg
1311,artpissarro,908393955934576640,9,0,RT @denis_artist: Panel 1. Eros is Struck by Psyches Beauty #mauricedenis #fineart https://t.co/YaNPsDsWrt,https://pbs.twimg.com/media/DJOJCrTXgAA_srl.jpg
1312,artpissarro,908393620256038912,10,0,RT @artrousseau: Scout Attacked by a Tiger #naïveart #rousseau https://t.co/3TJhCvDMuk,https://pbs.twimg.com/media/DJdoxpJWAAEX3C-.jpg
1313,artpissarro,908392334060113924,0,4,Edouard Vuillard @edouardvuillard #vuillard #followart https://t.co/XV93SR2ScL,https://pbs.twimg.com/media/DJtCAVdUMAAERvX.jpg
1314,artpissarro,908377171848306690,8,8,House on a Cliff #pissarro #fineart https://t.co/Fpltssbwh3,https://pbs.twimg.com/media/DJs0OQ2XcAEQPPH.jpg
1315,artpissarro,908362965530894336,12,26,Place du Theatre Francais Rain Effect #fineart #pissarro https://t.co/6fxVaRohlU,https://pbs.twimg.com/media/DJsnTWFWAAAVeeT.jpg
1316,artpissarro,908360050586120193,3,9,Pere Galliens House at Pontoise https://t.co/VBTVHgriKJ #realism #pissarro https://t.co/VJ8mJRBmxS,https://pbs.twimg.com/media/DJskppKXoAA-9Lz.jpg
1317,artpissarro,908306851158163457,13,20,Banks of a River with Barge #fineart #realism https://t.co/tNtRtBpsqT,https://pbs.twimg.com/media/DJr0RF8XoAARSqa.jpg
1318,artpissarro,908291400181174273,9,0,RT @serusierpaul: A Widow #synthetism #fineart https://t.co/jCJjR7PnuH,https://pbs.twimg.com/media/DJY3bwaXgAAtRzK.jpg
1319,artpissarro,908273270415351808,9,9,"The Gardener, Afternoon Sun, Eragny #impressionism #fineart https://t.co/AkE3geDINE",https://pbs.twimg.com/media/DJrVucNX0AAyiLJ.jpg
1320,artpissarro,908241740158701570,2,6,Field of Rye #fineart #pissarro https://t.co/p6mDAJicOR,https://pbs.twimg.com/media/DJq5DFAW4AAhr8S.jpg
1321,artpissarro,908211493027622912,19,0,RT @artguillaumin: Paysage à Crozant #art #impressionism https://t.co/003FHk5sDq,https://pbs.twimg.com/media/DJYCj91X0AAvJXw.jpg
1322,artpissarro,908198283369222144,5,13,The Clearing #impressionism #pissarro https://t.co/ODvN1oL7cM,https://pbs.twimg.com/media/DJqRhnyXkAAtGVq.jpg
1323,artpissarro,908182734031515648,26,50,The Harvest #pissarro #impressionism https://t.co/ZrDT4jJasw,https://pbs.twimg.com/media/DJqDYfDX0AEN9vs.jpg
1324,artpissarro,908178918531846145,2,7,"Eragny, Twilight #impressionism #pissarro https://t.co/X6WyDS1Avy",https://pbs.twimg.com/media/DJp_6YgXkAEklDm.jpg
1325,artpissarro,908106743904907264,8,13,The Laundry Woman #impressionism #pissarro https://t.co/0GboDI12sl,https://pbs.twimg.com/media/DJo-RSJW4AA3HQi.jpg
1326,artpissarro,908094747289554945,4,8,Old Wingrower in Moret #fineart #impressionism https://t.co/LOJto967Gv,https://pbs.twimg.com/media/DJozXADXkAA4ALm.jpg
1327,artpissarro,908091380152586240,15,0,RT @artistmorisot: The Artists Sister at a Window #morisot #impressionism https://t.co/xPKIuZuINI,https://pbs.twimg.com/media/DJk5C_lW4AEUpkT.jpg
1328,artpissarro,908090004118888451,13,27,Haymakers Resting #pointillism #fineart https://t.co/8fEjTW03F0,https://pbs.twimg.com/media/DJovC8SWsAQz3iK.jpg
1329,artpissarro,908015931565232136,2,0,RT @redonart: Portrait of Madame Redon in Profile #symbolism #frenchart https://t.co/TJcTHLOM9O,https://pbs.twimg.com/media/DJWhzC5WsAAf1Nu.jpg
1330,artpissarro,908015134928510976,5,6,Peasant Sitting with Infant #fineart #pissarro https://t.co/LIlJUbnhej,https://pbs.twimg.com/media/DJnq8-MXkAAYH0Z.jpg
1331,artpissarro,907989539788083200,9,12,The Tuilleries Gardens Winter Afternoon #pissarro #impressionism https://t.co/p5pYDSXCpw,https://pbs.twimg.com/media/DJnTrHhXgAM7L5n.jpg
1332,artpissarro,907983845588381697,3,6,"A Path in the Woods, Pontoise https://t.co/BWo7uJJVhZ #pissarro #fineart https://t.co/ryQNQpgBvV",https://pbs.twimg.com/media/DJnOfovXkAE9rIZ.jpg
1333,artpissarro,907983564632936448,1,8,"Autumn, Montfoucault Pond #fineart #impressionism https://t.co/OThBWtUkfV",https://pbs.twimg.com/media/DJnOPScW4AA0iIS.jpg
1334,artpissarro,907983049589215232,0,0,Landscape at Valhermeil https://t.co/0AcWQkmI1G #fineart #amazon https://t.co/mNnYsPzMZp,https://pbs.twimg.com/media/DJnNxXEX0AEGXOf.jpg
1335,artpissarro,907914696057085952,22,36,The road #fineart #pissarro https://t.co/1a0TajyWeY,https://pbs.twimg.com/media/DJmPmoSWAAE4Klt.jpg
1336,artpissarro,907908336120672257,16,23,"Harvest in the Orchard, Eragny #pissarro #fineart https://t.co/VaAU5TR48h",https://pbs.twimg.com/media/DJmJ0c0XgAAJd55.jpg
1337,artpissarro,907878980057014272,3,0,RT @pierre_bonnard: Nude Washing Feet in a Bathtub #fineart #bonnard https://t.co/tOqD1o88M7,https://pbs.twimg.com/media/DJJ48L2XkAYYTqm.jpg
1338,artpissarro,907878668684455936,32,53,Sunset at Eragny #fineart #impressionism https://t.co/uUd5S8iXDi,https://pbs.twimg.com/media/DJlu1jJWsAE6Tku.jpg
1339,artpissarro,907836639560466432,13,0,RT @artistmatisse: Cyclamen Pourpre #matisse #fineart https://t.co/KQc7BBb4Ns,https://pbs.twimg.com/media/DJInTcAW0AAyTe8.jpg
1340,artpissarro,907831306662416385,18,27,"The Effect of Snow, Sunset, Eragny #impressionism #pissarro https://t.co/9co1WAo6lm",https://pbs.twimg.com/media/DJlDwuhWsAEPXSh.jpg
1341,artpissarro,907821852105592832,7,8,"The Auvers Road, Pontoise #pissarro #fineart https://t.co/ZrwDwKpEcz",https://pbs.twimg.com/media/DJk7KZZXkAAUxur.jpg
1342,artpissarro,907820055118929920,4,8,Portrait of Jeanne in a Pink Robe #fineart #impressionism https://t.co/BB6Gyjovpu,https://pbs.twimg.com/media/DJk5htZWAAMIA6B.jpg
1343,artpissarro,907789060382642182,5,14,Seated Peasant Girl #impressionism #pissarro https://t.co/LNm5lQlRSh,https://pbs.twimg.com/media/DJkdVq6XoAAg037.jpg
1344,artpissarro,907727053314822144,11,0,RT @artistlautrec: Lucien Guitry and Granne Granier #fineart #postimpressionism https://t.co/URPUHXRysf,https://pbs.twimg.com/media/DJdYPJJXgAENZVB.jpg
1345,artpissarro,907698154010750977,18,23,"The Tuilleries Gardens Morning, Spring, Sun #impressionism #pissarro https://t.co/zLyVikxkNi",https://pbs.twimg.com/media/DJjKqH-WAAAxfM7.jpg
1346,artpissarro,907696697572196355,22,34,The Hills of Thierceville #pissarro #impressionism https://t.co/djO7tOzRTK,https://pbs.twimg.com/media/DJjJVbYXgAAs725.jpg
1347,artpissarro,907670623454994432,6,12,View of Duquesne and Berrigny Basins in Dieppe #pissarro #fineart https://t.co/T5hZUsRGJc,https://pbs.twimg.com/media/DJixnucX0AErVNt.jpg
1348,artpissarro,907658290619875328,1,2,"The Gardens of lHermitage, Pontoise https://t.co/PFm8EmB8CL #pissarro #realism https://t.co/W8lPVBHnyI",https://pbs.twimg.com/media/DJimZ4XXcAAmY2v.jpg
1349,artpissarro,907653443199873024,2,2,Workers in the Fields https://t.co/Ne8OhDB93e #amazon #fineart https://t.co/y0fW9hxWsX,https://pbs.twimg.com/media/DJih_vzXkAAkRm4.jpg
1350,artpissarro,907637271935033344,8,15,"The haystack, Pontoise #impressionism #pissarro https://t.co/IRbTxX2mVL",https://pbs.twimg.com/media/DJiTSYvWAAAKSIx.jpg
1351,artpissarro,907636118228754432,5,0,RT @edouardvuillard: The garden outside the workshop #postimpressionism #edouardvuillard https://t.co/xdCG1dSEYj,https://pbs.twimg.com/media/DJX8GLrXcAAJjpT.jpg
1352,artpissarro,907626223240704000,2,6,Paul Cezanne @cezanneart #artontwitter #cezanne https://t.co/59vqQQ6Rvm,https://pbs.twimg.com/media/DJiJOa6V4AAx8WV.jpg
1353,artpissarro,907624783738798080,8,20,Landscape with Strollers Relaxing under the Trees #impressionism #pissarro https://t.co/SWE4pCSP0b,https://pbs.twimg.com/media/DJiH7fVWAAAHgi8.jpg
1354,artpissarro,907581840436887552,7,17,La Ronde #impressionism #pissarro https://t.co/u6Uu5xtqPX,https://pbs.twimg.com/media/DJhg34kWsAIKw7M.jpg
1355,artpissarro,907580667323715584,5,12,Misty Morning at Creil #impressionism #fineart https://t.co/ohlIQQtEDc,https://pbs.twimg.com/media/DJhfzlKW4AE3fg-.jpg
1356,artpissarro,907579909220028418,13,0,RT @artistmanet: Pierrot dancing #manet #fineart https://t.co/DUpOJ0BExh,https://pbs.twimg.com/media/DJIysbTXcAM8Hxd.jpg
1357,artpissarro,907551200937222144,4,9,Pastoral #pissarro #impressionism https://t.co/rBWn9cudRI,https://pbs.twimg.com/media/DJhFAc1XgAAEI-i.jpg
1358,artpissarro,907458186894082048,4,10,Winter at Montfoucault 2 #impressionism #fineart https://t.co/Ra4VDtX7tB,https://pbs.twimg.com/media/DJfwaVvXkAA8uqc.jpg
1359,artpissarro,907457804310642688,1,0,RT @artvallotton: Portrait of French writer Victor Charbonnel #vallotton #fineart https://t.co/ELiENMDGw2,https://pbs.twimg.com/media/DJcSw6QV4AEAwLc.jpg
1360,artpissarro,907456769936510976,13,14,"Morning, Sun Effect, Eragny #pissarro #impressionism https://t.co/scemnZfRYW",https://pbs.twimg.com/media/DJfvH2-X0AI1vaD.jpg
1361,artpissarro,907454689796661248,2,8,Wanderer near the Wood #fineart #pissarro https://t.co/ENtCa1sZnJ,https://pbs.twimg.com/media/DJftOv0X0AAEMPz.jpg
1362,artpissarro,907424078734266368,12,0,RT @artistdegas: The Dance Class #fineart #degas https://t.co/Wg875yLUys,https://pbs.twimg.com/media/DI9AIF9XkAE7nwz.jpg
1363,artpissarro,907383550776836098,5,7,The Marne at Chennevieres #pissarro #realism https://t.co/8fJrB0Fnpa,https://pbs.twimg.com/media/DJesh7QW4AAiUnQ.jpg
1364,artpissarro,907369859469770754,4,10,"The Port of Dieppe, the Dunquesne and Berrigny Basins High Tide, Sunny Afternoon #fineart #pissarro https://t.co/jeJxWAN5gy",https://pbs.twimg.com/media/DJegE6VX0AAn4fp.jpg
1365,artpissarro,907364645941518338,10,14,The Siesin the Fields #impressionism #fineart https://t.co/qM9EpKsejH,https://pbs.twimg.com/media/DJebVhcXkAAjD1f.jpg
1366,artpissarro,907309606833147905,5,0,RT @guggenheimbot: Throbbing Hearts by Ross Bleckner https://t.co/b6XLGEui4R #guggenheim #rossbleckner https://t.co/SRQL29VPQl,https://pbs.twimg.com/media/DJYAOTUXUAAmZbe.jpg
1367,artpissarro,907306573193728000,14,29,"Peasant Woman and Child, Eragny #pissarro #impressionism https://t.co/cRwFDsEDUB",https://pbs.twimg.com/media/DJdmhQ-XoAAqLcW.jpg
1368,artpissarro,907304307896324096,17,38,Three Women Cutting Grass #impressionism #pissarro https://t.co/dRnwyWU6T4,https://pbs.twimg.com/media/DJdkdW9WAAIkGxG.jpg
1369,artpissarro,907294567656980480,2,0,RT @artistseurat: Clothes on the Grass #arthistory #georgesseurat https://t.co/O9W8OaxoX5,https://pbs.twimg.com/media/DJZUjYcXoAAt2xk.jpg
1370,artpissarro,907265626670030848,0,1,The Road to LHermitage in Snow https://t.co/18g46TepDZ #amazon #wallart https://t.co/xkraXadltE,https://pbs.twimg.com/media/DJdBR3nXkAErNmK.jpg
1371,artpissarro,907265077488779264,5,6,"The Louvre, Winter Sunshine, Morning https://t.co/Us4SxWVMEc #pissarro #impressionism https://t.co/xO7Wyw2hqk",https://pbs.twimg.com/media/DJdAx2KW0AEjUmU.jpg
1372,artpissarro,907260357911203840,5,5,"The Sower, Montfoucault #impressionism #pissarro https://t.co/BrQDwFbp0w",https://pbs.twimg.com/media/DJc8fKhW0AYWPcg.jpg
1373,artpissarro,907189631418077184,14,21,"Morning, Overcast Day, Rouen #fineart #pissarro https://t.co/XDFfh9vMsM",https://pbs.twimg.com/media/DJb8KSpW4AET9gb.jpg
1374,"gabriela",489876291576135680,0,4,@GamesTravel2014 choosing between Braehead P&amp;R and public transport for the opening ceremony.  Any recommendations?,
1375,"gabriela",62593133803880448,10,26,@KRuddMP Enjoyed seeing you and hearing you speak this morning at Villers-Bretonneux,
1376,"gabriela",19770981073,4,4,@san1t1 Nearly - best I found was http://bit.ly/15N1w0 - but I was looking for something with a different definition of smart,
1377,"gabriela",18376502618,2,3,@priyeshah Good!  Booksellers soon :),
1378,"gabriela",17897914928,1,1,@yannislionis Please advise on where feta fans can get proper feta :),
1379,"gabriela",17608709577,2,0,"@sprshrp have Thai food on King St, Newtown, Sydney.  Dim Sum at East Ocean or Kam Fook, Bondi. Catch the ferry to Manly. Breakfast at Bills",
1380,"gabriela",17520539734,1,0,@sprshrp nice!  Where are you headed?,
1381,"gabriela",17443798916,2,1,@xerxesb people who did too much exercise at the gym the day before would love it!,
1382,"gabriela",17355882910,0,0,@san1t1 missing you too :),
1383,"gabriela",17355656183,0,0,@aochsner @sprshrp the grammatical error was the icing on the cake :),
1384,"gabriela",17277118876,0,0,@aochsner I had no idea I had so much impact :),
1385,"gabriela",16395018183,0,0,@daphnechong from here: http://bit.ly/9RgQS2 but with milk chocolate instead of cranberries.  Always a hit,
1386,"gabriela",16382056216,2,1,yum!  Baking cookies for the office :),
1387,"gabriela",15851407649,0,1,anyone know if there is a FifaFanFest in London?,
1388,"gabriela",15730731300,1,1,"@san1t1 ""Ive built""? Huh?  I havent left yet...",
1389,"gabriela",15649374619,0,0,@CallyMay Madrid is awesome :)  And I have amazing hosts!,
1390,"gabriela",15643889528,0,0,"@CallyMay Im in Spain until Wednesday night - but maybe this weekend.  Next week Ill be unemployed, so that might be perfect!",
1391,"gabriela",15626426546,0,0,@patrickfrank moving again??,
1392,"gabriela",15251321991,5,3,0000000000.,
1393,"gabriela",15251121604,0,2,"@Eastmad Id say most people, seeing as it took me 4 years, and Im usually all about ticking the tourist boxes.",
1394,"gabriela",15250272078,0,0,did something Ive always wanted to do with my lunch break - climbed the Monument!,
1395,"gabriela",15200984741,0,0,"In a 90s American movie, the German baddies password is ""Hasselhoff"" - genius!",
1396,"gabriela",15166362464,1,0,need to organise my leaving do,
1397,"gabriela",14901027484,0,0,remembering the good old days when wed go to the pub or gbk for lunch on a Friday,
1398,"gabriela",14694936945,0,0,@liedra Well done!,
1399,"gabriela",14628096538,0,0,@darlinj please vent here - wed like to hear it!,
1400,"gabriela",14496708122,0,0,Just saw Emma Watson in Angel!,
1401,"gabriela",14438959932,0,0,@philsullivan http://bit.ly/cVXJkW,
1402,"gabriela",14421895149,0,0,@patrickfrank but I will borrow the DVD :),
1403,"gabriela",14421889086,0,0,@patrickfrank *nervous cough* there was...  alcohol doesnt last long there :/,
1404,"gabriela",14421262035,0,0,@patrickfrank no - at least not that I know of ;)  I havent even seen the movie yet,
1405,"gabriela",14417398965,0,0,"@yannislionis Paul, Michele and Trey are in town (see Pauls Facebook)",
1406,"gabriela",14388851523,0,0,@CallyMay Delta Tau Chi is the name of my old team at work (from a fraternity in the movie Animal House).,
1407,"gabriela",14352255184,0,0,"In case you missed it on facebook, theres a Delta Tau Chi meet up at the Booksellers on Tuesday - spread the word!",
1408,"gabriela",14218631185,0,0,"Trying to install drivers: ""Warning: The driver is only for Windows 98!""",
1409,"gabriela",14161213596,0,0,@CallyMay Global Financial Crisis,
1410,"gabriela",14160329537,0,0,"@MacDanger I think Australians are the only people who use ""GFC"" - Id never heard it til I was catching up with a friend.",
1411,"gabriela",13984701220,0,0,listening to the @jkblack show,
1412,"gabriela",13908688596,0,0,@lilymurcutt saw this and thought of you: http://bit.ly/c9slTw,
1413,"gabriela",13790109682,0,0,@lilymurcutt sounds very relaxing :),
1414,"gabriela",13788637262,0,0,@lilymurcutt welcome back :)  How was the honeymoon?,
1415,"gabriela",13786802935,0,0,@lilymurcutt hello Mrs Murcutt :)  When are you back?  I cant wait to see photos!,
1416,"gabriela",13550967569,0,0,@Hunter555 awesome - send one my way :),
1417,"gabriela",13538990040,0,0,RT @Eastmad: Staying in bed until there is a government.,
1418,"gabriela",13538977742,0,0,@Eastmad comments like those are why youre one of my favourite tweeters :),
1419,"gabriela",13123732164,0,0,@Hunter555 It will be awesome :)  Ive always wanted to go to Poland,
1420,"gabriela",13122570009,0,0,@Hunter555 Im well!  Off to Krakow for the long weekend this weekend!,
1421,"gabriela",13122558270,0,0,"@Hunter555 in that case, salad!  (To balance out the pizza!)",
1422,"gabriela",13122244429,1,0,@Hunter555 pizza!,
1423,"gabriela",12998946614,1,0,wondering if the cloud team will mind if I pinch one of their flapjacks,
1424,"gabriela",12996653954,0,0,@patrickfrank missing Christmas isnt so bad :)  Last year I was given a gingerbread man on the plane...,
1425,"gabriela",12892175903,0,0,"@IslingtonPeople Ah - makes sense!  If you know of any running tracks in the area that are open to the public, please let me know. Thanks!",
1426,"gabriela",12884754272,0,0,"@IslingtonPeople which stadium?  (Im just curious, because it would be interesting to train on a track if there was one convenient)",
1427,"gabriela",12873410347,0,0,@nfdinspace enjoy the flight!,
1428,"gabriela",12714431965,0,0,@BenJam best of luck for Sunday!  What time are you aiming for?,
1429,"gabriela",12655574517,0,0,"@liedra haha!  Angel!  But, actually Id recommend waiting until you know where the office is!",
1430,"gabriela",12454121596,0,0,@nconnaughton Thanks!,
1431,"gabriela",12454118423,0,0,@patrickfrank Thanks!  I am :),
1432,"gabriela",12449956187,0,0,"""After all, it is only through their colour-specific ties that we, the foolish public, can keep track of which party leader is which.""",
1433,"gabriela",12446268625,0,0,@nfdinspace Thank you :),
1434,"gabriela",12333578257,0,0,@xerxesb Were you inspired to take a look at them by this: http://tcrn.ch/9DfGZO ?,
1435,"gabriela",12333423803,0,1,@liedra Good luck for the trip today!!  I hope its not too painful.,
1436,"gabriela",12230127111,0,0,"@kerryb Not sure Ill be able to express myself eloquently enough, so I think Id just offend people  *supresses more*",
1437,"gabriela",12229251378,0,0,@moserp no - it was fine :)  Im supressing the urge to write one of my own,
1438,"gabriela",12228135254,0,1,RT @TheOnion: In Focus: Chinese Factory Worker Cant Believe The Shit He Makes For Americans http://onion.com/as4BNq,
1439,"gabriela",12216333773,0,0,@yannislionis holidays are good for the carb-loading side of things!,
1440,"gabriela",12186279484,0,0,@yannislionis Crisis Square mile run on 10/06 - they just snail mailed me this week :),
1441,"gabriela",12166264364,0,0,"managed to see, recognise and high-5 @znachor while running at lunchtime!",
1442,"gabriela",12166202388,0,0,@BenJam think of @san1t1 and I when youre coming up with your iPad justification :),
1443,"gabriela",12096419061,0,0,"@liedra I thought that might be a Roman ampitheatre there!  Ive barely been to Spain thus far, but I hope to get there properly!",
1444,"gabriela",12096298223,0,0,@liedra Tarragona looks awesome!,
1445,"gabriela",12096266428,0,0,"@nfdinspace interesting!  It is available here, but its behind the counter (and expensive), but they dont ask for ID.",
1446,"gabriela",12092534188,0,0,"@nfdinspace when did it go out of favour?  When I moved to the UK, I was dismayed when I discovered that it wasnt in the standard products.",
1447,"gabriela",11935789318,0,0,Yum! Thank you to @paul_a_young for giving away birthday chocolates http://bit.ly/bneKMm,
1448,"gabriela",11905715449,0,0,Dinner with friends from the only job Ive had that didnt have a foosball table.  We headed straight to Cafe Kick after dinner.,
1449,"gabriela",11388973951,0,0,@philsullivan Thanks :)  I felt like a stark raving loony yesterday.  Better today :),
1450,"gabriela",11357173270,0,0,@philsullivan confused.  Phil Sullivan likes what?,
1451,"gabriela",11308054156,0,0,"In a distributed team, when the VPN is down, no one can hear you scream.",
1452,"gabriela",11250809099,0,0,"@patrickfrank If it hadnt sold out, Id suggest you join me!  I wanted to do another before then, but well see.",
1453,"gabriela",11246034265,0,0,"@nfdinspace I hope so, yes :)",
1454,"gabriela",11245297407,0,0,signed up to the Royal Parks Half Marathon!,
1455,"gabriela",11241364874,0,0,anxiously pressing refresh on the Royal Parks Half Marathon sign up page,
1456,"gabriela",11034406576,0,0,"Wish the ""mute"" button muted the microphone and the speakers...",
1457,"gabriela",11034393795,0,0,.@BoyCook Turns out he could hear me!,
1458,"gabriela",10878287438,0,0,"From one of my favourite tweeters RT @Eastmad: Clicking the ""competitive drug taking"" under Olympic sports Im interested in. Thanks @robb1e",
1459,"gabriela",10624093703,0,0,"Gabriela is an acronym of General Assembly Binding Women for Reforms, Integrity, Equality, Leadership, and Action",
1460,"gabriela",10565141935,0,0,watching @san1t1 unpack my new MBP!,
1461,"gabriela",10482943656,0,0,@psd Or an excellent revenue raising strategy?,
1462,"gabriela",10418988376,0,0,@aochsner it can definitely be done!,
